Character,Move Name,Move Input,GIF URL,
King,Konvict Kick,"f, F+4",https://gfycat.com/secondarytangibledavidstiger,
King,Konvict Kick to DDT,"CH f, F+4",https://gfycat.com/creativeimperturbableguanaco,
King,Flying Cross Chop,"f, F+1+2",https://gfycat.com/somberspiritedharvestmen,
King,Diving Body Press,"f, F+2+3",https://gfycat.com/snappyshamefulamericanpainthorse,
King,Jumping Knee,"f, n, d, D/F+4",https://gfycat.com/breakableanotherdogwoodtwigborer,
King,Black Bomb,"f, n, d, D/F+1+2",https://gfycat.com/anyallerne,
King,Strong Knee,"f, f, f+3",https://gfycat.com/AnxiousAdmirableEastsiberianlaika,
King,Running Exploder,"f, f, f+3+4",https://gfycat.com/impracticalincompatibledogwoodtwigborer,
King,Round Trip Chop,"WS 2, 2",https://gfycat.com/linearthreadbareflyingfox,
King,Snap Uppercut,WS 1+2,https://gfycat.com/gargantuanmajorfritillarybutterfly,
King,Leg Breaker,FC d/f+1,https://gfycat.com/periodicgrizzledafricanparadiseflycatcher,
King,Body Blow,FC d/f+2,https://gfycat.com/unfitelectricamurstarfish,
King,Victory Palm,SS 2,https://gfycat.com/SadAngryBrownbutterfly,
King,Deadly Boomerang,SS 3+4,https://gfycat.com/ethicalmajesticasiaticgreaterfreshwaterclam,
King,Blind Kick,BT 3,https://gfycat.com/jitterycolossalgrayling,
King,Blind Kick to Neck Breaker,"BT 3, 1+2",https://gfycat.com/tenseblondboutu,
King,Atomic Blaster,BT 1+2,https://gfycat.com/seriousloathsomeindianrockpython,
King,Winding Nut,approach enemy 1+3,https://gfycat.com/edibleanchoredglowworm,
King,Winding Nut,approach enemy f+1+3,https://gfycat.com/brieftenseatlanticspadefish,
King,Suplex,approach enemy 2+4,https://gfycat.com/easyspotlesscommongonolek,
King,Suplex,approach enemy f+2+4,https://gfycat.com/grimwhirlwindeastsiberianlaika,
King,Argentina Backbreaker,approach enemy from left 1+3 or 2+4,https://gfycat.com/hospitablefrankkissingbug,
King,Knee Crusher,approach enemy from right 1+3 or 2+4,https://gfycat.com/fortunateadorableeeve,
King,Half Boston Crab,approach enemy from behind 1+3 or f+1+3,https://gfycat.com/bouncyhardtofindcorydorascatfish,
King,Cobra Twist,approach enemy from behind 2+4 or f+2+4,https://gfycat.com/madbigheartedjavalina,
King,Stretch Bester,"approach enemy from behind b, F+1+2",https://gfycat.com/verifiabledefinitegreatwhiteshark,
King,Knee Bash,approach enemy d/f+2+3,https://gfycat.com/pleasantspecificbronco,
King,Figure Four Leg Lock,approach enemy d/b+2+3,https://gfycat.com/boilingmiserlybelugawhale,
King,Throw Away,approach enemy b+1+2,https://gfycat.com/reflectingexcellentafricanclawedfrog,
King,Throw Away Feint,"approach enemy b+1+2, 1+3",https://gfycat.com/firstjoyousirishwolfhound,
King,Throw Away Knockdown,"approach enemy b+1+2, 2+4",https://gfycat.com/lavishshallowbluebottlejellyfish,
King,Throw Away and Destroy,"approach enemy b+1+2, 3+4",https://gfycat.com/forsakendazzlingethiopianwolf,
King,Turn Around,"approach enemy b+1+2, 1+2",https://gfycat.com/illustriousillustriousamericanbulldog,
King,Executioner Drop,approach enemy u+1+2,https://gfycat.com/excellentgraciousiaerismetalmark,
King,Tombstone Pile Driver,"approach enemy d/b, f+2+4",https://gfycat.com/windysombercopepod,
King,Pile Driver,approach enemy QCF+1,https://gfycat.com/poiseddeafeninggavial,
King,Double Arm Face Buster,"during Pile Driver 1+2, 1+2",https://gfycat.com/queasymeancassowary,
King,Boston Crab,"during Pile Driver 1+2, 3, 4, 1+2",https://gfycat.com/grossdependablekakapo,
King,Muscle Buster,approach enemy qcb+1+2,https://gfycat.com/ampledistantiggypops,
King,Giant Swing,"approach enemy f, hcf+1",https://gfycat.com/livelyjadedeeve,
King,Tijuana Twister,"approach enemy f, hcf+2",https://gfycat.com/helplessablecatfish,
King,Tomahawk,"approach enemy f, f, f+2+4",https://gfycat.com/heftyhalfindianglassfish,
King,Clothesline Press,"FC d/b, d, d/b+1+2",https://gfycat.com/threadbarebriefibisbill,
King,Ultimate Tackle,FC 1+2,https://gfycat.com/spectacularinfatuatedflickertailsquirrel,
King,Ultimate Punch,"during tackle 2, 1, 2, 1",https://gfycat.com/chillygranulargartersnake,
King,Cross Arm Lock,during tackle 1+2,https://gfycat.com/windingsolidhamadryad,
King,Arm Twist,during Cross Arm Lock 1+2,https://gfycat.com/excellentaggressivegermanspitz,
King,Leg Cross Hold,during tackle 3+4,https://gfycat.com/ajarangryalbacoretuna,
King,Stretch Combo,during Leg Cross Hold 1+2,https://gfycat.com/compassionatehardlaughingthrush,
King,Iron Lariat,approach crouching enemy d+1+3,https://gfycat.com/focusedphysicalhummingbird,
King,V Driver,approach crouching enemy d+2+4,https://gfycat.com/grossanxiousgalapagoshawk,
King,Swing Away,d/b+1+3 or d/b+2+4 (opponent KND),https://gfycat.com/unrulyficklekid,
King,Head Bomber,D/B+1+3 (opponent KND),https://gfycat.com/shamefuldefensivekitty,
King,Figure Four Leg Lock,D/B+2+4 (opponent KND),https://gfycat.com/poshgreenglobefish,
King,Shoulder Cracker,d/b+1+3 or d/b+2+4 (opponent PLD),https://gfycat.com/feistyenchantedantipodesgreenparakeet,
King,Turn Over,(enemy on back) by enemy's side d/b+1+3 or d/b+2+4,https://gfycat.com/jovialneedyharvestmouse,
King,Half Boston Crab,d/b+1+3 or d/b+2+4 (opponent FCD),https://gfycat.com/drearywhimsicalacornwoodpecker,
King,Wing Tearer,d/b+1+3 or d/b+2+4 (opponent SLD),https://gfycat.com/deadjitteryamphiuma,
King,Camel Clutch,(enemy face down) from the left d/b+1+3 or d/b+2+4,https://gfycat.com/separatecolorfulgrayreefshark,
King,Bow & Arrow Stretch Hold,(enemy face down) from the right d/b+1+3 or d/b+2+4,https://gfycat.com/favoritesilkygoitered,
King,Mid-Air Leg Cross Hold,approach mid-air enemy 1+3 or f+1+3,https://gfycat.com/definiteecstaticafricanaugurbuzzard,
King,Mid-Air Leg Screw,approach mid-air enemy 2+4 or f+2+4,https://gfycat.com/marvelouspleasingafricanfisheagle,
King,Aerial Jaguar Bomb,"approach mid-air enemy f, hcf+1",https://gfycat.com/giganticbravefinnishspitz,
King,Running Jaguar Bomb,"approach mid-air enemy f, f, f+2+4",https://gfycat.com/valuableincomparableankolewatusi,
King,Double Heel Hold,approach mid-air enemy d+1+3 or d+2+4,https://gfycat.com/unawarescarcedungenesscrab,
King,Flapjack,"during Double Heel Hold 1+2, 1+2",https://gfycat.com/sphericalmindlessgnu,
King,Giant Swing,"during Double Heel Hold 2, 1, 3, 4",https://gfycat.com/hollowslightcrocodileskink,
King,Shining Torpedo,"W! f, hcf+1",https://gfycat.com/accomplishedfrighteningchevrotain,
King,Arm Whip,time with enemy right punch b+1+3,https://gfycat.com/inbornweeamericanpainthorse,
King,Spinning Heel Hold,time with enemy left kick b+2+4,https://gfycat.com/elementaryneatblackfly,
King,Leg Screw,time with enemy right kick b+2+4,https://gfycat.com/infamousgracefulcatfish,
King,Standing Heel Hold,"approach enemy f, n, d, D/F+1+4",https://gfycat.com/tendertireddogwoodclubgall,
King,Indian Death Lock,"during Standing Heel Hold 1+2, 1, 3, 1+2",https://gfycat.com/unselfishinfatuatedfennecfox,
King,King's Bridge,"during Indian Death Lock 1, 3, 4, 1+2, 3+4",https://gfycat.com/likelygroundedboar,
King,S.T.F.,"during Standing Heel Hold 1, 2, 3, 1+2",https://gfycat.com/severespiffyblackrhino,
King,Scorpion Death Lock,"during Standing Heel Hold 1+2, 3, 1, 1+3",https://gfycat.com/creepykaleidoscopiceasteuropeanshepherd,
King,Arm Breaker,"approach enemy f, n, d, D/F+2+3",https://gfycat.com/tidydecisiveamericanratsnake,
King,Triple Arm Breaker,"during Arm Breaker 1+2, 1+2",https://gfycat.com/occasionalcapitalbuck,
King,Head Jammer,"during Arm Breaker 1+2, 4, 2+4",https://gfycat.com/infantilefloweryafricanclawedfrog,
King,Struggle Combination,"during Head Jammer 4, 3, 4, 3+4, 1+2",https://gfycat.com/quarterlymarriedairedaleterrier,
King,Chicken Wing Face Lock,"during Arm Breaker 2, 1, 1+2+3",https://gfycat.com/lastwhiteindigobunting,
King,Dragon Sleeper Finish,"during Chicken Wing Face Lock 2, 1, 3, 1+2+4, 1+2+4",https://gfycat.com/embarrassedcooljackrabbit,
King,Rolling Death Cradle,"during Chicken Wing Face Lock 1+3, 3+4, 2+4, 1+2, 1+2+3",https://gfycat.com/shortimpishammonite,
King,Reverse Arm Slam,approach enemy d/f+1+3,https://gfycat.com/sardoniczealousibadanmalimbe,
King,Backdrop,"during Reverse Arm Slam 2, 1, 1+2",https://gfycat.com/admirableillegalbrownbear,
King,German Suplex,"during Backdrop 3+4, 1+2",https://gfycat.com/biodegradableunimportantfrigatebird,
King,Power Bomb,"during German Suplex 1, 2, 3+4",https://gfycat.com/webbedfickleharrierhawk,
King,Giant Swing,"during Power Bomb 2, 1, 3, 4",https://gfycat.com/maturewiltedcalf,
King,Muscle Buster,"during Power Bomb 3, 1, 2, 3+4, 1+2+3+4",https://gfycat.com/totalimpressiveamphibian,
King,Reverse Special Stretch Bomb,approach enemy d/f+2+4,https://gfycat.com/frighteningwellinformedjunco,
King,Reverse Special Stretch Bomb,"approach crouching enemy d/f, D/F+1+3 or 2+4",https://gfycat.com/threadbarekindlyimpala,
King,Reverse Special Stretch Bomb,SS 2+4,https://gfycat.com/remoteacidiccicada,
King,Cannonball Buster,"during Reverse Stretch Bomb 2, 1, 1+2",https://gfycat.com/greenimpressivebasenji,
King,Manhattan Drop,"during Cannonball Buster 3+4, 1+2, 1+2+4",https://gfycat.com/drearycapitalangora,
King,Victory Bomb,"during Manhattan Drop 1, 2, 3+4, 1+2",https://gfycat.com/blankthoughtfulbuzzard,
King,Giant Swing,"during Victory Bomb 2, 1, 3, 4",https://gfycat.com/uglyadolescentflyingsquirrel,
King,Muscle Buster,"during Victory Bomb 3, 1, 2, 3+4, 1+2+3+4",https://gfycat.com/equalexcellentdragon,
King,Cobra Clutch,approach enemy JGS 1+4 or 2+3,https://gfycat.com/littleconsiderategrub,
King,Flinging Half Nelson,"during Cobra Clutch 2+4, 1+2, 1+2",https://gfycat.com/blaringfrigidchinesecrocodilelizard,
King,Sleeper,"during Cobra Clutch 3+4, 3+4, 1+2",https://gfycat.com/calculatingvibrantblobfish,
King,Triple Trouble,"during Sleeper 1, 1, 1+2",https://gfycat.com/entirecomposedaltiplanochinchillamouse,
King,Human Necktie,"during Sleeper 3, 4, 1+2, 3+4",https://gfycat.com/kindlycloudyjaeger,
King,Cobra Clutch,approach enemy JGS 1+4 or 2+3,https://gfycat.com/littleconsiderategrub,
King,Cobra Twist,"during Cobra Clutch 1, 4, 2, 3",https://gfycat.com/energeticaggravatingfirefly,
King,Reverse DDT,"during Cobra Twist 2, 1, 1+3 or 2, 1, 2+4",https://gfycat.com/earnestwaterygypsymoth,
King,Reverse Special Stretch Bomb,"during Reverse DDT 1+2, 1, 2, 1+2+3 or 1+2, 1, 2, 1+2+4",https://gfycat.com/bleaklastaldabratortoise,
King,Samurai Rock,"during Reverse DDT 2, 3, 1, 1+2",https://gfycat.com/playfulgoldenblesbok,
King,Backdrop,"during Reverse Stretch Special Bomb 3+4, 1+2",https://gfycat.com/FemaleCraftyGoose,GIF looks choppy for some reason
King,Sol Naciente,"during Backdrop 1+2, 4, 1+2, 1+2+3",https://gfycat.com/naughtyagreeableiggypops,
King,Burning Hammer,"during Backdrop 1+2, 3, 4, 1+3 or 1+2, 3, 4, 2+4",https://gfycat.com/lastwhiteindigobunting,
King,Screwdriver,"during Burning Hammer 2+4, 3+4, 1+3, 1+2, 1+2+3 or 2+4, 3+4, 1+3, 1+2, 1+2+4",https://gfycat.com/limpangeliccoati,
Kuma,Rage Art,in rage b+1+2,https://gfycat.com/soredistortedguineafowl,
Kuma,Rage Drive,"in rage f, F+1+2",https://gfycat.com/giftedtallalaskanhusky,
Kuma,Left Right Bear Claw,"1, 2",https://gfycat.com/sociablesoreafricanbushviper,
Kuma,Jab Elbow Smash,"2, 1, 2",https://gfycat.com/barrennecessaryarachnid,
Kuma,Jab Elbow Stomp,"2, 1, 3",https://gfycat.com/commonagitateddowitcher,
Kuma,Triple Hammer,"1+2, 1+2, 1+2",https://gfycat.com/accomplishedagonizingalabamamapturtle,
Kuma,Hunting,3+4 or face down grounded 3+4 (to HBS),https://gfycat.com/sleepymeekeyelashpitviper,
Kuma,Double Bear Claw,"HBS 1, 2",https://gfycat.com/actualgrippingkentrosaurus,
Kuma,Bear Claw,HBS 2,https://gfycat.com/slushydrearyiguana,
Kuma,Bear Fling,HBS 1+2,https://gfycat.com/flawedthatgonolek,
Kuma,Bear Tackle,HBS 3+4,https://gfycat.com/creativefrenchbluefintuna,
Kuma,Bear Toss,HBS f+1+2,https://gfycat.com/oddballrarelark,
Kuma,Killing Uppercut to Grizzly Scratch,"HBS d/f+1, 1",https://gfycat.com/queasycarefreejenny,
Kuma,Big Tree,HBS d/f+2,https://gfycat.com/bruiseddescriptiveamericanquarterhorse,
Kuma,Frolicking Bear,HBS d/b or d d/f+1+2,https://gfycat.com/boilingtepidgazelle,
Kuma,Break'n,"HBS b+1+2, 1+2",https://gfycat.com/illegaladmiredafricanwilddog,
Kuma,Hunting Hip Smash,HBS b or f+3+4,https://gfycat.com/illinformedvictoriousgalah,
Kuma,Hunting to Roll Over,HBS 3 or 4,https://gfycat.com/alertdarlingerin,
Kuma,Hunting to Play Dead,HBS d+3+4,https://gfycat.com/ethicalphysicalequine,
Kuma,Hunting to Crouch,HBS d/b,https://gfycat.com/impartialaromaticamurratsnake,
Kuma,Hunting to Backward Roll,"HBS b, b",https://gfycat.com/energeticsoulfulamericanalligator,
Kuma,Hunting to Standing,HBS u/b or u or u/f,https://gfycat.com/tangiblecreamyayeaye,
Kuma,G-Clef Cannon,"f+1, 1, 1",https://gfycat.com/abandonedinformalgalapagossealion,
Kuma,Wild Lumberjack,"f+2, 1",https://gfycat.com/lankysparklingafghanhound,
Kuma,Double Claw,f+1+2,https://gfycat.com/shorttermblissfulcoelacanth,
Kuma,Shape-Up Kick,f+3+4,https://gfycat.com/sphericalcomposedatlanticsharpnosepuffer,
Kuma,Shape-Up Hip,"f+3+4, 1+2",https://gfycat.com/completegrandioseindianpangolin,
Kuma,Rushing Uppercut Low,"d/f+1, 2, 1, 2",https://gfycat.com/biodegradablesardonicgull,
Kuma,Kuma Musou,"d/f+2, 1",https://gfycat.com/craftycandidamericanbulldog,
Kuma,Honey Trap,"d/f+3, 2",https://gfycat.com/necessarypertinenticelandgull,
Kuma,Ultra Kuma,d/f+1+2,https://gfycat.com/vaguefemalejabiru,
Kuma,Hip Smash,d+1+2,https://gfycat.com/welcomepitifuliberianemeraldlizard,
Kuma,Sit,d+3+4,https://gfycat.com/poshskinnyamericanredsquirrel,
Kuma,Rebound,SIT 3+4,https://gfycat.com/distortedhappyaidi,
Kuma,Trout Sweep,SIT 1,https://gfycat.com/sociablebeneficialamazonparrot,
Kuma,Trout Smash,SIT 2,https://gfycat.com/politicalquaintaddax,
Kuma,Wild Slap,d/b+1,https://gfycat.com/quaintunnaturalkodiakbear,
Kuma,Double Wild Slap,"d/b+1, 2",https://gfycat.com/carefreeaptamericanwigeon,
Kuma,Bear Lariat,d/b+2,https://gfycat.com/neglectedregalbullfrog,
Kuma,Bear Pump in Pedal,d/b+3,https://gfycat.com/unlinedsecretborer,
Kuma,Spinning Kuma,d/b+4,https://gfycat.com/faintunripefish,
Kuma,Drum Roll,"d/b+1+2, 1+2, 2",https://gfycat.com/weightymemorableaxolotl,
Kuma,Bear Slash,b+1,https://gfycat.com/tallfeminineasp,
Kuma,Howling Bear,"b+2, 1, 1+2",https://gfycat.com/PeskyAcceptableGander,
Kuma,Bear Flail Kick,b+3~4,https://gfycat.com/courageoussilkyasianconstablebutterfly,
Kuma,High Jinks,b+3+4,https://gfycat.com/negligiblekeyafricanporcupine,
Kuma,Deadly Claw,u/b+1+2,https://gfycat.com/occasionalwelcomediplodocus,
Kuma,Rolling Bear,"u/b+1+2, hcb, u/b, u, u/f",https://gfycat.com/ornateimpracticalbernesemountaindog,
Kuma,Bear Skip,u+1+2,https://gfycat.com/necessarysandyisabellinewheatear,
Kuma,Hornet Sweep,u/f+1,https://gfycat.com/lineddetailedcapybara,
Kuma,Bear Double Hop Kick Combo,"u or u/f+3, 4, 1+2",https://gfycat.com/snappyflowerygonolek,
Kuma,Kuma Hell Axle,"u/f+4, 3",https://gfycat.com/positivecarelesshectorsdolphin,
Kuma,Big Bear Attack,u/f+1+2,https://gfycat.com/melodicancientcero,
Kuma,Pancake Press,u/f+3+4,https://gfycat.com/flataccuratefunnelweaverspider,
Kuma,Demon Uppercut,"f, F+2",https://gfycat.com/cheerfulbelovedblackbuck,
Kuma,Anger Hook,"b, f+2",https://gfycat.com/imaginarybigheartedfinwhale,
Kuma,Salmon Hunter,"b, f+2+3",https://gfycat.com/tatterednegligibleacornweevil,
Kuma,Salmon Hunter,"b, f+2+3* (very long hold)",https://gfycat.com/desertedrealhornshark,
Kuma,Grizzly Claws,"b, d/b, d, d/f+2, 1",https://gfycat.com/UntimelyFemaleJenny,
Kuma,Grizzly Claw Smash,"b, d/b, d, d/f+2, 2",https://gfycat.com/lividsardonichoiho,
Kuma,Leaping Side Kick,"f, f, f+3 or WR 3",https://gfycat.com/bowedelderlycowrie,
Kuma,Rabid Bear,"f, f, f+1+2 or WR 1+2",https://gfycat.com/bogusvibrantisabellinewheatear,
Kuma,Killing Uppercut Grizzly Scratch,"WS 1, 1",https://gfycat.com/soupyangryaustraliankestrel,
Kuma,Killing Upercut Grizzly Claw,"WS 1, 2",https://gfycat.com/timelyunlinedgelding,
Kuma,Mad Angler,WS 2,https://gfycat.com/commonsoftblesbok,
Kuma,Spinning Bear Kick,WS 3,https://gfycat.com/recklessgravearcticwolf,
Kuma,Double Hammer,"WS 1+2, 1+2",https://gfycat.com/rightobesedalmatian,
Kuma,Hammer Rush 2 High,"WS f+1, 2, 1",https://gfycat.com/positivemeatygreathornedowl,
Kuma,Hammer Rush 2 Mid,"WS f+1, 2, d/f+1",https://gfycat.com/innocentimpoliteindianpangolin,
Kuma,Hammer Rush 2 Low,"WS f+1, 2, d+1",https://gfycat.com/gratefulathleticicterinewarbler,
Kuma,Hammer Rush 1 High,"FC 1, 1, 1, 2, 1",https://gfycat.com/quaintcomfortableacaciarat,
Kuma,Hammer Rush 1 Mid,"FC 1, 1, 1, 2, d/f+1",https://gfycat.com/backfewalaskanmalamute,
Kuma,Hammer Rush 1 Low,"FC 1, 1, 1, 2, d+1",https://gfycat.com/unhealthycompassionatedragonfly,
Kuma,Windmill Punch,"FC d/f+1, 2, 1 ,1",https://gfycat.com/impuretediousamazontreeboa,
Kuma,Triple Uppercut Right,"FC d/f+2, d/f+1, 2",https://gfycat.com/disloyalscrawnyambushbug,
Kuma,Hammer Rush 3 Low,"FC d/f+2, d+1",https://gfycat.com/unconsciousunluckybarnswallow,
Kuma,Forward Roll,FC d/f+1+2 or SLD f (to ROL),https://gfycat.com/sanemadbrahmanbull,
Kuma,Bear Shove,ROL 1,https://gfycat.com/embarrassedgenerousauklet,
Kuma,Bear Backhand,ROL 2,https://gfycat.com/focusedignorantbighorn,
Kuma,Bear Slide,ROL 3,https://gfycat.com/edibleunfinishedhoneybee,
Kuma,Bear Rolling Kick,ROL 4,https://gfycat.com/accomplishedhopefulcockerspaniel,
Kuma,Giant Roll,ROL 1+2,https://gfycat.com/jollymatureflicker,
Kuma,Hunting,ROL 3+4,https://gfycat.com/educatedlittlelangur,
Kuma,Salmon Swipe,SS 1+2,https://gfycat.com/eagerthoroughalpaca,
Kuma,Bear Backstroke,grounded face up 1+2,https://gfycat.com/coldbrightgangesdolphin,
Kuma,Get Up Punch,grounded face up d+1+2,https://gfycat.com/oblongadeptdolphin,
Kuma,Bear Butterfly,face down grounded 1+2,https://gfycat.com/honorableexaltedgoosefish,
Kuma,Dance With Me,opponent down d+1+4,https://gfycat.com/blushingedibleblackbear,
Kuma,You're Welcome,1+3+4,https://gfycat.com/equatorialdarklemur,
Kuma,Bear's Bite,approach enemy 1+3,https://gfycat.com/unawarefalsefinch,
Kuma,Bear's Bite,approach enemy f+1+3,https://gfycat.com/lamecelebrateddwarfrabbit,
Kuma,Bear Hug,approach enemy 2+4,https://gfycat.com/minorleadingaustrianpinscher,
Kuma,Bear Hug,approach enemy f+2+4,https://gfycat.com/dopeysilenterin,
Kuma,Bear Slam,approach enemy from left 1+3 or 2+4,https://gfycat.com/elegantrawisabellineshrike,
Kuma,Choke Slam,approach enemy from right 1+3 or 2+4,https://gfycat.com/cheapbewitcheddowitcher,
Kuma,Swing Swung,approach enemy from behind 1+3 or 2+4,https://gfycat.com/babyishangrybug,
Kuma,Headbutt,"approach enemy f, F+1+4",https://gfycat.com/immaterialvaluableafricangoldencat,
Kuma,Rock'n Roll Circus,"approach enemy hcb, f+1+2",https://gfycat.com/badpointlessbackswimmer,
Lars,Rage Art,in rage 1+2,https://gfycat.com/fondhugeant,
Lars,Rage Drive,in rage SEN 1+2,https://gfycat.com/nearunfortunatejunebug,
Lars,Delta Slicer,"1, 1, 1",https://gfycat.com/villainousquarrelsomeamphibian,
Lars,One-Two Combination,"1, 2",https://gfycat.com/simplisticleafykilldeer,
Lars,Legionnaire's Spin,"1, 4",https://gfycat.com/incompatiblefarawayeyelashpitviper,
Lars,Lightning Assault Middle,"2, 1, 3",https://gfycat.com/spicykaleidoscopickid,
Lars,Lightning Assault High,"2, 1, 4",https://gfycat.com/hatefulpoisedgarpike,
Lars,Kick Start,3,https://gfycat.com/immediatelonelyeft,
Lars,Kick Start to ???,"3, D",https://gfycat.com/frighteningdirectkakapo,
Lars,Spinning Cutter,4,https://gfycat.com/amusedcomplicatedhermitcrab,
Lars,Flash Claw to Silent Entry,"f+1, 2",https://gfycat.com/aridtangiblecopepod,
Lars,Flash Claw,"f+1, 2, B",https://gfycat.com/SlightCheapAmericancrow,
Lars,Lightning Thrust,SEN 1,https://gfycat.com/NaturalKindlyAmericanbadger,
Lars,Bolt Smash,SEN d/f+1,https://gfycat.com/practicalfarindiancow,Should Redo all these with new transition
Lars,Turbine Hook,SEN 2,https://gfycat.com/knobbyagreeableharborseal,Should Redo all these with new transition
Lars,Rising Storm,SEN 3,https://gfycat.com/similarglassfirecrest,Should Redo all these with new transition
Lars,Flash Bang to Dynamic Entry,"f+1, 2, 3",https://gfycat.com/PlumpWideeyedBufflehead,
Lars,Charge Factor to Silent Entry,"f+2, 1",https://gfycat.com/insidiousmeaslyamericanwarmblood,
Lars,Charge Factor,"f+2, 1, B",https://gfycat.com/UnacceptableScrawnyAmericansaddlebred,
Lars,Death Mask,"f+2, 4",https://gfycat.com/incrediblefarawayadouri,
Lars,Dynamic Entry,f+3 or from certain moves,https://gfycat.com/presentforsakenbuckeyebutterfly,"T7C has a typo that says ""form certain moves"""
Lars,Lock & Load to Silent Entry,"DEN 1, F",https://gfycat.com/graciousarcticbaldeagle,
Lars,Double Barrel,"DEN 1, 2",https://gfycat.com/demandingsmoothant,
Lars,Rimfire,DEN 2,https://gfycat.com/someadeptafricanmolesnake,
Lars,Spiral Kick,DEN 3,https://gfycat.com/GaseousInexperiencedGalago,
Lars,Double Pulse,"DEN 4, 3",https://gfycat.com/AstonishingAbsoluteAxolotl,
Lars,Into the Storm,DEN 1+2,https://gfycat.com/darkadorablekangaroo,
Lars,Silent Entry,DEN F,https://gfycat.com/SoupyGoodLadybug,
Lars,Volcanic Lightning,"f+4, 1, 2, 1",https://gfycat.com/unfinisheduniformchital,
Lars,Ark Blast,f+1+2,https://gfycat.com/definitetallcanvasback,
Lars,Power Slug,f+1+4,https://gfycat.com/liquidfavoritehackee,
Lars,Flashing Strike,"d/f+2, 1",https://gfycat.com/tiredclutteredewe,
Lars,Outpost to Dynamic Entry,"d/f+3, D",https://gfycat.com/willingsociableeider,
Lars,Outpost Blitz,"d/f+3, 3",https://gfycat.com/everythinglowworm,
Lars,X-Ray,d/f+1+2,https://gfycat.com/silentsinglejanenschia,
Lars,Tactical Sword,d+2,https://gfycat.com/deafeningloathsomegander,
Lars,Tesla Gravity,"d+3, 1",https://gfycat.com/gleamingjoyousazurevasesponge,
Lars,Earth Battery,d+1+2,https://gfycat.com/oddballlividbluet,
Lars,Arc Combination,"d/b+1, 3",https://gfycat.com/adorablemilkyallosaurus,
Lars,,"d/b+1, 3, D",https://gfycat.com/pettyexcellentdiamondbackrattlesnake,
Lars,Hollow Point to Silent Entry,"d/b+2, F",https://gfycat.com/violetjubilantdutchsmoushond,
Lars,Double Tap,"d/b+2, 1",https://gfycat.com/apprehensivewellinformedfalcon,
Lars,HE Combination,"d/b+2, 3",https://gfycat.com/faketediousambushbug,
Lars,Shadow Cutter,d/b+4,https://gfycat.com/powerfulmistygrackle,
Lars,Inductance,d/b+1+2,https://gfycat.com/oddballsilkybubblefish,
Lars,Chevron Slash,b+1,https://gfycat.com/euphoricunnaturalcow,
Lars,Gilbert Smash,"b+2, 1",https://gfycat.com/foolishunlawfulcaribou,
Lars,Gilbert Cannon,"b+2, 3",https://gfycat.com/glitteringclumsyguppy,
Lars,Impulse Kick to Silent Entry,"b+3, F",https://gfycat.com/limpelegantamurstarfish,
Lars,Impulse Plus,"b+3, 4",https://gfycat.com/shockingunawarearchaeopteryx,
Lars,Magnetic Knee,b+4,https://gfycat.com/embellishedoddballafricanparadiseflycatcher,
Lars,Magnetic Knee Blast,b+4(CH in front),https://gfycat.com/legalenlightenedarmyant,
Lars,Wind Liger,b+1+2,https://gfycat.com/vastknobbydanishswedishfarmdog,
Lars,Zeus,b+2+3,https://gfycat.com/wigglydensebasil,
Lars,Lightning Screw,u/b or u or u/f+3,https://gfycat.com/tidydifferentamericancrocodile,
Lars,Storm Axle,u or u/f+4,https://gfycat.com/idealclumsykitty,
Lars,Avalanche Flip,u/b or u r u/f+3+4,https://gfycat.com/fatalunhealthyafricanwildcat,
Lars,Avalanche Drop,u/b or u r u/f+3+4*,https://gfycat.com/handsomewastefulfoxterrier,
Lars,Avalanche Spike,"u/f+3+4, 1",https://gfycat.com/smallperfumedivorygull,
Lars,Avalanche Stomp,"u/f+3+4, 4",https://gfycat.com/HeavenlyExaltedIchidna,
Lars,Surge Blast,"f, F+2",https://gfycat.com/whimsicalchubbykingsnake,
Lars,Surge Blast to Silent Entry,"f, F+2, F",https://gfycat.com/fastfragrantilsamochadegu,
Lars,Electric Jolt,"f, F+3",https://gfycat.com/flippantflatgrebe,
Lars,Double Pulse,"f, F+4, 3",https://gfycat.com/sophisticatedsomberhochstettersfrog,
Lars,Elbow Corona,"f, F+1+2",https://gfycat.com/confusedtimelybrocketdeer,
Lars,Double Action,"f, F+3+4",https://gfycat.com/gentlesharpboilweevil,
Lars,Blue Bolt,"f, b+2, 1",https://gfycat.com/quarrelsomehighbettong,
Lars,Red Sprite,"f, f, f+3",https://gfycat.com/immaterialphysicalcrayfish,
Lars,Streamer,WS 1,https://gfycat.com/ripebaggybluefintuna,
Lars,Streamer to Silent Entry,"WS 1, F",https://gfycat.com/fearfulmindlesschanticleer,
Lars,Lightning Starter to Silent Entry,"WS 2, F",https://gfycat.com/watchfulevencondor,
Lars,Lightning Starter to Dynamic Entry,"WS 2, D",https://gfycat.com/eagerlongindianskimmer,
Lars,Multiplied Force,"WS 2, 1",https://gfycat.com/shamefuldrearybackswimmer,
Lars,Tower Cannon,WS 3,https://gfycat.com/warpedincompatibleayeaye,
Lars,Double Smack,FC d/f+1+2,https://gfycat.com/idealisticequatorialandalusianhorse,
Lars,Shockwave,SS 2,https://gfycat.com/untidyhalfboa,
